customer_id,age,gender,city,state,city_tier,occupation,monthly_income,cricket_interest_score,favorite_ipl_team,favorite_player,,preferred_streaming_platform,fantasy_cricket_user,sports_equipment_spending_per_month,preferred_shopping_platform,cricket_search_frequency_per_month,device_type,digital_engagement_score,likely_to_buy_cricket_kit
CUST2649,48,Female,Nagpur,Maharashtra,Tier 2,Coach,81900,7.5,Mumbai Indians,Jasprit Bumrah,3,TV,No,3860,Brand Website,9,Smart TV,62.0,No
CUST2650,31,Male,Ahmedabad,Gujarat,Tier 1,Athlete,47600,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6060,Brand Website,32,Mobile,100.0,Yes
CUST2651,36,Female,Kolkata,West Bengal,Tier 1,Working Professional,80900,9.2,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3260,Amazon,20,Laptop,89.0,Yes
CUST2652,51,Male,Nagpur,Maharashtra,Tier 2,Business,117500,6.7,Mumbai Indians,Suryakumar Yadav,2,TV,No,2060,Local Store,4,Smart TV,53.0,No
CUST2653,27,Male,Patna,Bihar,Tier 2,Student,14900,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2760,Amazon,31,Mobile,100.0,Yes
CUST2654,43,Female,Kochi,Kerala,Tier 2,Working Professional,77900,8.1,Mumbai Indians,Jasprit Bumrah,4,TV,No,2860,Flipkart,12,Laptop,73.5,No
CUST2655,29,Male,Hyderabad,Telangana,Tier 1,Working Professional,66900,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3860,Amazon,26,Mobile,96.5,Yes
CUST2656,22,Male,Guwahati,Assam,Tier 2,Student,10300,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2160,Amazon,38,Mobile,100.0,Yes
CUST2657,45,Female,Indore,Madhya Pradesh,Tier 2,Coach,78900,7.8,Rajasthan Royals,Sanju Samson,3,TV,No,3660,Brand Website,9,Smart TV,62.5,No
CUST2658,33,Male,Mumbai,Maharashtra,Tier 1,Working Professional,81900,9.8,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3560,Amazon,22,Laptop,91.5,Yes
CUST2659,24,Female,Ranchi,Jharkhand,Tier 2,Student,12500,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2460,Amazon,33,Mobile,100.0,Yes
CUST2660,50,Male,Jaipur,Rajasthan,Tier 2,Business,112500,7.1,Rajasthan Royals,Jos Buttler,2,TV,No,2260,Local Store,5,Smart TV,56.0,No
CUST2661,30,Female,Pune,Maharashtra,Tier 1,Working Professional,73500,9.6,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3480,Amazon,22,Mobile,91.0,Yes
CUST2662,38,Male,Bengaluru,Karnataka,Tier 1,Working Professional,89400,8.9,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3180,Brand Website,15,Laptop,82.0,No
CUST2663,21,Male,Kanpur,Uttar Pradesh,Tier 2,Student,9800,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2080,Amazon,39,Mobile,100.0,Yes
CUST2664,46,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,103200,7.3,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2380,Local Store,5,Smart TV,55.5,No
CUST2665,27,Male,Delhi,Delhi,Tier 1,Athlete,45600,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5880,Brand Website,32,Mobile,100.0,Yes
CUST2666,41,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,83200,8.5,Gujarat Titans,Shubman Gill,4,JioHotstar,No,2980,Flipkart,13,Laptop,79.0,No
CUST2667,23,Male,Dhanbad,Jharkhand,Tier 2,Student,11800,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2380,Amazon,35,Mobile,100.0,Yes
CUST2668,48,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,80200,7.8,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3880,Brand Website,9,Smart TV,62.5,No
CUST2669,33,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,73200,9.4,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3480,Amazon,20,Mobile,89.5,Yes
CUST2670,20,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9200,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1880,Amazon,38,Mobile,100.0,Yes
CUST2671,37,Male,Hyderabad,Telangana,Tier 1,Working Professional,86200,9.2,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3480,Brand Website,15,Laptop,83.5,Yes
CUST2672,44,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,77200,8.1,Mumbai Indians,Hardik Pandya,4,TV,No,2780,Flipkart,11,Laptop,73.0,No
CUST2673,26,Male,Meerut,Uttar Pradesh,Tier 2,Student,15400,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2880,Amazon,29,Mobile,99.0,Yes
CUST2674,52,Male,Jodhpur,Rajasthan,Tier 2,Business,124000,6.5,Rajasthan Royals,Sanju Samson,2,TV,No,1980,Local Store,4,Smart TV,51.0,No
CUST2675,28,Female,Mumbai,Maharashtra,Tier 1,Working Professional,69200,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3280,Amazon,22,Mobile,92.0,Yes
CUST2676,39,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,88200,8.7,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3080,Brand Website,14,Laptop,80.5,No
CUST2677,22,Male,Siliguri,West Bengal,Tier 2,Student,10900,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2280,Amazon,36,Mobile,100.0,Yes
CUST2678,47,Female,Warangal,Telangana,Tier 2,Coach,79200,7.7,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3780,Brand Website,9,Smart TV,62.0,No
CUST2679,30,Male,Faridabad,Haryana,Tier 1,Athlete,46800,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,5980,Brand Website,31,Mobile,100.0,Yes
CUST2680,50,Male,Udaipur,Rajasthan,Tier 2,Business,116000,6.9,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2180,Local Store,5,Smart TV,54.0,No
CUST2681,32,Female,Thane,Maharashtra,Tier 1,Working Professional,76200,9.5,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3380,Amazon,21,Mobile,91.0,Yes
CUST2682,42,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,76200,8.4,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2780,Flipkart,12,Laptop,74.5,No
CUST2683,23,Male,Gaya,Bihar,Tier 2,Student,11300,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2380,Amazon,35,Mobile,100.0,Yes
CUST2684,49,Female,Salem,Tamil Nadu,Tier 2,Business,111000,7.1,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2280,Local Store,5,Smart TV,54.0,No
CUST2685,35,Male,Delhi,Delhi,Tier 1,Working Professional,84200,9.4,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3680,Brand Website,20,Laptop,89.0,Yes
CUST2686,25,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15000,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2780,Amazon,29,Mobile,99.5,Yes
CUST2687,40,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,91200,9.0,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3180,Brand Website,14,Laptop,81.5,No
CUST2688,24,Male,Jamshedpur,Jharkhand,Tier 2,Student,12400,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2480,Amazon,36,Mobile,100.0,Yes
CUST2689,48,Female,Nagpur,Maharashtra,Tier 2,Coach,82200,7.6,Mumbai Indians,Jasprit Bumrah,3,TV,No,3880,Brand Website,9,Smart TV,62.5,No
CUST2690,31,Male,Ahmedabad,Gujarat,Tier 1,Athlete,47800,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6080,Brand Website,32,Mobile,100.0,Yes
CUST2691,36,Female,Kolkata,West Bengal,Tier 1,Working Professional,81200,9.3,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3280,Amazon,20,Laptop,89.5,Yes
CUST2692,51,Male,Nagpur,Maharashtra,Tier 2,Business,118000,6.8,Mumbai Indians,Suryakumar Yadav,2,TV,No,2080,Local Store,4,Smart TV,53.5,No
CUST2693,27,Male,Patna,Bihar,Tier 2,Student,15000,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2780,Amazon,31,Mobile,100.0,Yes
CUST2694,43,Female,Kochi,Kerala,Tier 2,Working Professional,78200,8.2,Mumbai Indians,Jasprit Bumrah,4,TV,No,2880,Flipkart,12,Laptop,74.0,No
CUST2695,29,Male,Hyderabad,Telangana,Tier 1,Working Professional,67200,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3880,Amazon,26,Mobile,97.0,Yes
CUST2696,22,Male,Guwahati,Assam,Tier 2,Student,10400,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2180,Amazon,38,Mobile,100.0,Yes
CUST2697,45,Female,Indore,Madhya Pradesh,Tier 2,Coach,79200,7.9,Rajasthan Royals,Sanju Samson,3,TV,No,3680,Brand Website,9,Smart TV,63.0,No
CUST2698,33,Male,Mumbai,Maharashtra,Tier 1,Working Professional,82200,9.9,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3580,Amazon,22,Laptop,92.0,Yes
CUST2699,24,Female,Ranchi,Jharkhand,Tier 2,Student,12600,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2480,Amazon,33,Mobile,100.0,Yes
CUST2700,50,Male,Jaipur,Rajasthan,Tier 2,Business,113000,7.2,Rajasthan Royals,Jos Buttler,2,TV,No,2280,Local Store,5,Smart TV,56.5,No
CUST2701,31,Female,Pune,Maharashtra,Tier 1,Working Professional,73800,9.7,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3500,Amazon,22,Mobile,91.5,Yes
CUST2702,39,Male,Bengaluru,Karnataka,Tier 1,Working Professional,89700,9.0,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3200,Brand Website,15,Laptop,82.5,No
CUST2703,22,Male,Kanpur,Uttar Pradesh,Tier 2,Student,9900,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2100,Amazon,39,Mobile,100.0,Yes
CUST2704,47,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,103500,7.4,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2400,Local Store,5,Smart TV,56.0,No
CUST2705,28,Male,Delhi,Delhi,Tier 1,Athlete,45800,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5900,Brand Website,32,Mobile,100.0,Yes
CUST2706,42,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,83500,8.6,Gujarat Titans,Shubman Gill,4,JioHotstar,No,3000,Flipkart,13,Laptop,79.5,No
CUST2707,24,Male,Dhanbad,Jharkhand,Tier 2,Student,11900,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2400,Amazon,35,Mobile,100.0,Yes
CUST2708,49,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,80500,7.9,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3900,Brand Website,9,Smart TV,63.0,No
CUST2709,34,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,73500,9.5,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3500,Amazon,20,Mobile,90.0,Yes
CUST2710,21,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9300,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1900,Amazon,38,Mobile,100.0,Yes
CUST2711,38,Male,Hyderabad,Telangana,Tier 1,Working Professional,86500,9.3,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3500,Brand Website,15,Laptop,84.0,Yes
CUST2712,45,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,77500,8.2,Mumbai Indians,Hardik Pandya,4,TV,No,2800,Flipkart,11,Laptop,73.5,No
CUST2713,27,Male,Meerut,Uttar Pradesh,Tier 2,Student,15500,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2900,Amazon,29,Mobile,99.5,Yes
CUST2714,53,Male,Jodhpur,Rajasthan,Tier 2,Business,124500,6.6,Rajasthan Royals,Sanju Samson,2,TV,No,2000,Local Store,4,Smart TV,51.5,No
CUST2715,29,Female,Mumbai,Maharashtra,Tier 1,Working Professional,69500,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3300,Amazon,22,Mobile,92.5,Yes
CUST2716,40,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,88500,8.8,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3100,Brand Website,14,Laptop,81.0,No
CUST2717,23,Male,Siliguri,West Bengal,Tier 2,Student,11000,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2300,Amazon,36,Mobile,100.0,Yes
CUST2718,48,Female,Warangal,Telangana,Tier 2,Coach,79500,7.8,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3800,Brand Website,9,Smart TV,62.5,No
CUST2719,31,Male,Faridabad,Haryana,Tier 1,Athlete,47000,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6000,Brand Website,31,Mobile,100.0,Yes
CUST2720,51,Male,Udaipur,Rajasthan,Tier 2,Business,116500,7.0,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2200,Local Store,5,Smart TV,54.5,No
CUST2721,33,Female,Thane,Maharashtra,Tier 1,Working Professional,76500,9.6,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3400,Amazon,21,Mobile,91.5,Yes
CUST2722,43,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,76500,8.5,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2800,Flipkart,12,Laptop,75.0,No
CUST2723,24,Male,Gaya,Bihar,Tier 2,Student,11400,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2400,Amazon,35,Mobile,100.0,Yes
CUST2724,50,Female,Salem,Tamil Nadu,Tier 2,Business,111500,7.2,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2300,Local Store,5,Smart TV,54.5,No
CUST2725,36,Male,Delhi,Delhi,Tier 1,Working Professional,84500,9.5,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3700,Brand Website,20,Laptop,89.5,Yes
CUST2726,26,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15100,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2800,Amazon,29,Mobile,100.0,Yes
CUST2727,41,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,91500,9.1,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3200,Brand Website,14,Laptop,82.0,No
CUST2728,25,Male,Jamshedpur,Jharkhand,Tier 2,Student,12500,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2500,Amazon,36,Mobile,100.0,Yes
CUST2729,49,Female,Nagpur,Maharashtra,Tier 2,Coach,82500,7.7,Mumbai Indians,Jasprit Bumrah,3,TV,No,3900,Brand Website,9,Smart TV,63.0,No
CUST2730,32,Male,Ahmedabad,Gujarat,Tier 1,Athlete,48000,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6100,Brand Website,32,Mobile,100.0,Yes
CUST2731,37,Female,Kolkata,West Bengal,Tier 1,Working Professional,81500,9.4,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3300,Amazon,20,Laptop,90.0,Yes
CUST2732,52,Male,Nagpur,Maharashtra,Tier 2,Business,118500,6.9,Mumbai Indians,Suryakumar Yadav,2,TV,No,2100,Local Store,4,Smart TV,54.0,No
CUST2733,28,Male,Patna,Bihar,Tier 2,Student,15100,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2800,Amazon,31,Mobile,100.0,Yes
CUST2734,44,Female,Kochi,Kerala,Tier 2,Working Professional,78500,8.3,Mumbai Indians,Jasprit Bumrah,4,TV,No,2900,Flipkart,12,Laptop,74.5,No
CUST2735,30,Male,Hyderabad,Telangana,Tier 1,Working Professional,67500,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3900,Amazon,26,Mobile,97.5,Yes
CUST2736,23,Male,Guwahati,Assam,Tier 2,Student,10500,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2200,Amazon,38,Mobile,100.0,Yes
CUST2737,46,Female,Indore,Madhya Pradesh,Tier 2,Coach,79500,8.0,Rajasthan Royals,Sanju Samson,3,TV,No,3700,Brand Website,9,Smart TV,63.5,No
CUST2738,34,Male,Mumbai,Maharashtra,Tier 1,Working Professional,82500,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3600,Amazon,22,Laptop,92.5,Yes
CUST2739,25,Female,Ranchi,Jharkhand,Tier 2,Student,12700,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2500,Amazon,33,Mobile,100.0,Yes
CUST2740,51,Male,Jaipur,Rajasthan,Tier 2,Business,113500,7.3,Rajasthan Royals,Jos Buttler,2,TV,No,2300,Local Store,5,Smart TV,56.5,No
CUST2741,31,Female,Pune,Maharashtra,Tier 1,Working Professional,74100,9.8,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3520,Amazon,22,Mobile,92.0,Yes
CUST2742,39,Male,Bengaluru,Karnataka,Tier 1,Working Professional,90000,9.1,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3220,Brand Website,15,Laptop,83.0,No
CUST2743,22,Male,Kanpur,Uttar Pradesh,Tier 2,Student,10000,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2120,Amazon,39,Mobile,100.0,Yes
CUST2744,47,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,103800,7.5,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2420,Local Store,5,Smart TV,56.5,No
CUST2745,28,Male,Delhi,Delhi,Tier 1,Athlete,46000,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5920,Brand Website,32,Mobile,100.0,Yes
CUST2746,42,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,83800,8.7,Gujarat Titans,Shubman Gill,4,JioHotstar,No,3020,Flipkart,13,Laptop,80.0,No
CUST2747,24,Male,Dhanbad,Jharkhand,Tier 2,Student,12000,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2420,Amazon,35,Mobile,100.0,Yes
CUST2748,49,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,80800,8.0,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3920,Brand Website,9,Smart TV,63.5,No
CUST2749,34,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,73800,9.6,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3520,Amazon,20,Mobile,90.5,Yes
CUST2750,21,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9400,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1920,Amazon,38,Mobile,100.0,Yes
CUST2751,38,Male,Hyderabad,Telangana,Tier 1,Working Professional,86800,9.4,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3520,Brand Website,15,Laptop,84.5,Yes
CUST2752,45,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,77800,8.3,Mumbai Indians,Hardik Pandya,4,TV,No,2820,Flipkart,11,Laptop,74.0,No
CUST2753,27,Male,Meerut,Uttar Pradesh,Tier 2,Student,15600,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2920,Amazon,29,Mobile,100.0,Yes
CUST2754,53,Male,Jodhpur,Rajasthan,Tier 2,Business,125000,6.7,Rajasthan Royals,Sanju Samson,2,TV,No,2020,Local Store,4,Smart TV,52.0,No
CUST2755,29,Female,Mumbai,Maharashtra,Tier 1,Working Professional,69800,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3320,Amazon,22,Mobile,93.0,Yes
CUST2756,40,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,88800,8.9,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3120,Brand Website,14,Laptop,81.5,No
CUST2757,23,Male,Siliguri,West Bengal,Tier 2,Student,11100,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2320,Amazon,36,Mobile,100.0,Yes
CUST2758,48,Female,Warangal,Telangana,Tier 2,Coach,79800,7.9,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3820,Brand Website,9,Smart TV,63.0,No
CUST2759,31,Male,Faridabad,Haryana,Tier 1,Athlete,47200,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6020,Brand Website,31,Mobile,100.0,Yes
CUST2760,51,Male,Udaipur,Rajasthan,Tier 2,Business,117000,7.1,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2220,Local Store,5,Smart TV,55.0,No
CUST2761,33,Female,Thane,Maharashtra,Tier 1,Working Professional,76800,9.7,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3420,Amazon,21,Mobile,92.0,Yes
CUST2762,43,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,76800,8.6,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2820,Flipkart,12,Laptop,75.5,No
CUST2763,24,Male,Gaya,Bihar,Tier 2,Student,11500,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2420,Amazon,35,Mobile,100.0,Yes
CUST2764,50,Female,Salem,Tamil Nadu,Tier 2,Business,112000,7.3,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2320,Local Store,5,Smart TV,55.0,No
CUST2765,36,Male,Delhi,Delhi,Tier 1,Working Professional,84800,9.6,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3720,Brand Website,20,Laptop,90.0,Yes
CUST2766,26,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15200,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2820,Amazon,29,Mobile,100.0,Yes
CUST2767,41,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,91800,9.2,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3220,Brand Website,14,Laptop,82.5,No
CUST2768,25,Male,Jamshedpur,Jharkhand,Tier 2,Student,12600,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2520,Amazon,36,Mobile,100.0,Yes
CUST2769,49,Female,Nagpur,Maharashtra,Tier 2,Coach,82800,7.8,Mumbai Indians,Jasprit Bumrah,3,TV,No,3920,Brand Website,9,Smart TV,63.5,No
CUST2770,32,Male,Ahmedabad,Gujarat,Tier 1,Athlete,48200,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6120,Brand Website,32,Mobile,100.0,Yes
CUST2771,37,Female,Kolkata,West Bengal,Tier 1,Working Professional,81800,9.5,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3320,Amazon,20,Laptop,90.5,Yes
CUST2772,52,Male,Nagpur,Maharashtra,Tier 2,Business,119000,7.0,Mumbai Indians,Suryakumar Yadav,2,TV,No,2120,Local Store,4,Smart TV,54.5,No
CUST2773,28,Male,Patna,Bihar,Tier 2,Student,15200,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2820,Amazon,31,Mobile,100.0,Yes
CUST2774,44,Female,Kochi,Kerala,Tier 2,Working Professional,78800,8.4,Mumbai Indians,Jasprit Bumrah,4,TV,No,2920,Flipkart,12,Laptop,75.0,No
CUST2775,30,Male,Hyderabad,Telangana,Tier 1,Working Professional,67800,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3920,Amazon,26,Mobile,98.0,Yes
CUST2776,23,Male,Guwahati,Assam,Tier 2,Student,10600,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2220,Amazon,38,Mobile,100.0,Yes
CUST2777,46,Female,Indore,Madhya Pradesh,Tier 2,Coach,79800,8.1,Rajasthan Royals,Sanju Samson,3,TV,No,3720,Brand Website,9,Smart TV,64.0,No
CUST2778,34,Male,Mumbai,Maharashtra,Tier 1,Working Professional,82800,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3620,Amazon,22,Laptop,93.0,Yes
CUST2779,25,Female,Ranchi,Jharkhand,Tier 2,Student,12800,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2520,Amazon,33,Mobile,100.0,Yes
CUST2780,51,Male,Jaipur,Rajasthan,Tier 2,Business,114000,7.4,Rajasthan Royals,Jos Buttler,2,TV,No,2320,Local Store,5,Smart TV,57.0,No
CUST2781,31,Female,Pune,Maharashtra,Tier 1,Working Professional,74400,9.9,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3540,Amazon,22,Mobile,92.5,Yes
CUST2782,39,Male,Bengaluru,Karnataka,Tier 1,Working Professional,90300,9.2,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3240,Brand Website,15,Laptop,83.5,No
CUST2783,22,Male,Kanpur,Uttar Pradesh,Tier 2,Student,10100,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2140,Amazon,39,Mobile,100.0,Yes
CUST2784,47,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,104100,7.6,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2440,Local Store,5,Smart TV,57.0,No
CUST2785,28,Male,Delhi,Delhi,Tier 1,Athlete,46200,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5940,Brand Website,32,Mobile,100.0,Yes
CUST2786,42,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,84100,8.8,Gujarat Titans,Shubman Gill,4,JioHotstar,No,3040,Flipkart,13,Laptop,80.5,No
CUST2787,24,Male,Dhanbad,Jharkhand,Tier 2,Student,12100,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2440,Amazon,35,Mobile,100.0,Yes
CUST2788,49,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,81100,8.1,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3940,Brand Website,9,Smart TV,64.0,No
CUST2789,34,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,74100,9.7,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3540,Amazon,20,Mobile,91.0,Yes
CUST2790,21,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9500,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1940,Amazon,38,Mobile,100.0,Yes
CUST2791,38,Male,Hyderabad,Telangana,Tier 1,Working Professional,87100,9.5,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3540,Brand Website,15,Laptop,85.0,Yes
CUST2792,45,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,78100,8.4,Mumbai Indians,Hardik Pandya,4,TV,No,2840,Flipkart,11,Laptop,74.5,No
CUST2793,27,Male,Meerut,Uttar Pradesh,Tier 2,Student,15700,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2940,Amazon,29,Mobile,100.0,Yes
